"id_entri","versi_kbji","kode","kode_normalisasi","jumlah_digit","tingkat","kedalaman","urutan","kode_induk","nama_resmi","uraian_resmi","kode_golongan_pokok","nama_golongan_pokok","kode_subgolongan_pokok","nama_subgolongan_pokok","kode_golongan","nama_golongan","kode_subgolongan","nama_subgolongan","jalur_kode","jalur_nama","jumlah_anak_langsung","jumlah_jabatan_turunan","kelompok_sisa","nama_pencarian","halaman_pdf_mulai","halaman_pdf_selesai","halaman_cetak_mulai","halaman_cetak_selesai","status_validasi"
"E02758","2026","8212.02","821202","6","Jabatan","5","2758","8212","PERAKIT PERALATAN LISTRIK","Perakit peralatan listrik bertugas merakit berbagai komponen seperti trafo,
sekring, fitting, MCB, dan/atau komponen lainnya sesuai dengan prosedur yang
telah ditetapkan sehingga membentuk suatu peralatan yang bekerja dengan
tegangan tinggi. Merakit komponen atau memasangnya pada sasis dengan
menggunakan obeng, tang, dan alat-alat tangan lainnya; memasang dan
menyambung kabel dengan cara mengklem atau mematrinya. Dapat
mengerjakan menurut diagram. Dapat pula mengkhususkan diri dalam perakitan
mesin atau peralatan listrik khusus, seperti alat rumah tangga atau jam listrik,
dan melakukan pekerjaan yang sesuai dengan tugasnya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8212","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK","8 > 82 > 821 > 8212 > 8212.02","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK > PERAKIT PERALATAN LISTRIK","0","0","tidak","perakit peralatan listrik","1029","1029","997","997","lolos_struktur_otomatis_belum_review_manual"
"E02759","2026","8212.03","821203","6","Jabatan","5","2759","8212","PERAKIT PERALATAN ELEKTRO-MEKANIK","Perakit peralatan elektro-mekanik bertugas merakit berbagai komponen sesuai
dengan prosedur yang telah ditetapkan. Tugasnya meliputi merakit bagian-
bagian komponen dari sistem elektronik-mekanik, menempatkan,
menyelaraskan, serta mengencangkan unit untuk dijadikan rakitan, subrakitan,
atau kerangka dengan menggunakan peralatan tangan atau tenaga mesin,
solder, dan las mikro; meninjau ulang perintah kerja, rincian, bagan, dan gambar
untuk menentukan bahan-bahan yang diperlukan serta memberikan perintah
perakitan; mencatat data produksi dan cara kerja pada kondisi tertentu; dan
memeriksa serta menguji komponen yang telah selesai dirakit, memasang kabel
dan sirkuit-sirkuitnya, serta melakukan penolakan/pembatalan terhadap
pemasangan komponen yang salah.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8212","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK","8 > 82 > 821 > 8212 > 8212.03","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK > PERAKIT PERALATAN ELEKTRO-MEKANIK","0","0","tidak","perakit peralatan elektro mekanik","1029","1029","997","997","lolos_struktur_otomatis_belum_review_manual"
"E02760","2026","8212.99","821299","6","Jabatan","5","2760","8212","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK LAINNYA","Jabatan ini mencakup perakit peralatan listrik dan elektronik lainnya dari
subgolongan ini.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8212","PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK","8 > 82 > 821 > 8212 > 8212.99","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK > PERAKIT PERALATAN LISTRIK DAN ELEKTRONIK LAINNYA","0","0","ya","perakit peralatan listrik dan elektronik lainnya","1029","1030","997","998","lolos_struktur_otomatis_belum_review_manual"
"E02761","2026","8219","8219","4","Subgolongan","4","2761","821","PERAKIT YTDL","Perakit YTDL bertugas merakit, sesuai prosedur pemasangan yang ditetapkan,
berbagai produk yang tidak termasuk dalam komponen elektronik, kelistrikan,
atau mekanik. Tugasnya meliputi (a) merakit bagian-bagian dari komponen dan
menempatkan, menyelaraskan, serta mengencangkan unit untuk dijadikan
rakitan, subrakitan, atau kerangka dengan menggunakan peralatan tangan atau
tenaga mesin, solder, dan las mikro; (b) meninjau ulang perintah kerja, rincian,
bagan, dan gambar untuk menentukan bahan-bahan yang diperlukan serta
memberikan perintah perakitan; (c) mencatat data produksi dan cara kerja pada
kondisi tertentu; (d) memeriksa dan menguji komponen yang telah selesai dirakit;
dan (e) melakukan penolakan/pembatalan terhadap hasil yang salah. Contoh
jabatan yang diklasifikasikan di sini
- perakit amunisi;
- perakit produk logam (kecuali mesin mekanik);
- perakit produk plastik;
- perakit produk karet;
- perakit produk kayu;
- perakit kotak;
- perakit sepeda;
- perakit pintu;
- perakit bingkai kacamata;
- perakit mebel kayu;
- perakit perhiasan;
- perakit pisau;
- prakit produk dari kulit;
- penyelesai koper;
- perakit produk dari karton;
- perakit pena dan pensil;
- perakit mainan dari plastik;
- perakit kaca anti matahari;
- perakit produk tekstil;
- perakit botol termos; dan
- pembuat payung.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL","10","10","ya","perakit ytdl","1030","1031","998","999","lolos_struktur_otomatis_belum_review_manual"
"E02762","2026","8219.01","821901","6","Jabatan","5","2762","8219","PERAKIT PRODUK LOGAM (KECUALI MESIN MEKANIK)","Perakit produk logam (kecuali mesin mekanik) melakukan tugas-tugas terbatas
atau terspesialisasi pada perakitan komponen logam dari berbagai jenis produk
seperti mainan, barang-barang olahraga, sepeda, dan lain-lain (kecuali mesin
mekanik) sesuai dengan yang telah ditetapkan. Tugasnya meliputi memasang
komponen logam dari berbagai produk menurut prosedur yang berlaku;
mencatat data produksi dan cara kerja pada kondisi tertentu; memeriksa dan
menguji komponen yang telah selesai dirakit; dan melakukan
penolakan/pembatalan terhadap hasil yang salah. Dapat pula mengerjakan tugas
yang sejenis dan menyelia pekerja lainnya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.01","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK LOGAM (KECUALI MESIN MEKANIK)","0","0","tidak","perakit produk logam kecuali mesin mekanik","1031","1031","999","999","lolos_struktur_otomatis_belum_review_manual"
"E02763","2026","8219.02","821902","6","Jabatan","5","2763","8219","PERAKIT PRODUK PLASTIK","Perakit produk plastik melakukan tugas-tugas terbatas atau terspesialisasi pada
perakitan komponen plastik dari berbagai jenis produk seperti mainan, barang-
barang olahraga, sepeda, dan lain-lain sesuai dengan yang telah ditetapkan.
Tugasnya meliputi memasang komponen plastik dari berbagai produk menurut
prosedur yang berlaku; mencatat data produksi dan cara kerja pada kondisi
tertentu; memeriksa dan menguji komponen yang telah selesai dirakit; dan
melakukan penolakan/pembatalan terhadap hasil yang salah. Dapat pula
mengerjakan tugas yang sejenis dan menyelia pekerja lainnya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.02","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK PLASTIK","0","0","tidak","perakit produk plastik","1031","1031","999","999","lolos_struktur_otomatis_belum_review_manual"
"E02764","2026","8219.03","821903","6","Jabatan","5","2764","8219","PERAKIT PRODUK KARET","Perakit produk karet melakukan tugas-tugas terbatas, dispesialisasikan pada
perakitan komponen karet dari berbagai jenis produk seperti mainan, barang-
barang olahraga, sepeda, dan lain-lain sesuai dengan yang telah ditetapkan.
Tugasnya meliputi memasang komponen karet dari berbagai produk menurut
prosedur yang berlaku; mencatat data produksi dan cara kerja pada kondisi
tertentu; memeriksa dan menguji komponen yang telah selesai dirakit; dan
melakukan penolakan/pembatalan terhadap hasil yang salah. Dapat pula
mengerjakan tugas yang sejenis dan menyelia pekerja lainnya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.03","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK KARET","0","0","tidak","perakit produk karet","1031","1031","999","999","lolos_struktur_otomatis_belum_review_manual"
"E02765","2026","8219.04","821904","6","Jabatan","5","2765","8219","PERAKIT PRODUK KAYU","Perakit produk kayu merakit produk dari kayu dan barang-barang YBDI serta
komponen atau bagian yang terbuat dari kayu atau bahan-bahan YBDI sesuai
dengan ketentuan yang telah ditetapkan. Tugasnya meliputi memotong,
memberi bentuk, mengepas, dan merakit dari kayu, terutama yang dikerjakan di
atas bangku, untuk membuat dan memperbaiki barang dan perlengkapan dari
kayu; memilih kayu yang cocok untuk pembuat barang; memberi tanda dan
memotong serta memberi bentuk pada kayu menurut rencana, sketsa, atau
petunjuk dengan menggunakan alat tangan atau alat mesin; serta mengepas
bagian dari kayu satu sama lain dengan menanggam, merekatkan, atau dengan
cara lain. Dapat merakit bagian barang dari potongan yang sudah siap. Dapat
pula mengkhususkan dalam produk yang khusus dan ditugaskan sesuai dengan
kecakapannya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.04","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK KAYU","0","0","tidak","perakit produk kayu","1031","1032","999","1000","lolos_struktur_otomatis_belum_review_manual"
"E02766","2026","8219.05","821905","6","Jabatan","5","2766","8219","PERAKIT PINTU","Perakit pintu memotong, memberi bentuk, mengepas, dan merakit dari kayu,
terutama yang dikerjakan di atas bangku, untuk membuat dan memperbaiki
barang dan perlengkapan kusen dari kayu untuk pintu, jendela, tangga rumah,
panel, dan perabot sederhana. Tugasnya meliputi memilih kayu yang cocok
untuk pembuat barang; memberi tanda dan memotong serta memberi bentuk
pada kayu menurut rencana, sketsa, atau petunjuk dengan menggunakan alat
tangan atau alat mesin; serta mengepas bagian dari kayu satu sama lain dengan
menanggam, merekatkan, atau dengan cara lain. Dapat merakit bagian barang
dari potongan yang sudah siap. Dapat pula mengkhususkan dalam produk yang
khusus dan ditugaskan sesuai dengan kecakapannya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.05","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PINTU","0","0","tidak","perakit pintu","1032","1032","1000","1000","lolos_struktur_otomatis_belum_review_manual"
"E02767","2026","8219.06","821906","6","Jabatan","5","2767","8219","PERAKIT PERHIASAN","Perakit perhiasan bertugas membuat dan memperbaiki perhiasan emas, perak,
atau barang logam berharga lainnya atau barang campuran dari timah dengan
menggunakan tangan maupun alat tertentu. Tugasnya meliputi mempelajari
gambar dan spesifikasi lainnya; memilih logam dengan tebal dan ukuran yang
diinginkan; memberi bentuk pada barang dengan menempa, membengkokkan,
dan memotong; membuat tempat pegangan tangan dan pancaran dengan
menempa menurut bentuknya dan menyolder bekas sambungan; membuat
lubang; memahat sesuai dengan desain, merakit, dan menyolder bagian-bagian;
menggosok barang dengan kulit penggosok sambil mengurutnya; serta
memperbaiki barang yang bentuknya tidak baik dan mengisi celah dan lubang.
Dapat membuat desain sendiri dan dapat pula mengkhususkan dalam
pengerjaan logam tertentu dan ditugaskan sesuai dengan uraian tersebut di atas.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.06","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PERHIASAN","0","0","tidak","perakit perhiasan","1032","1032","1000","1000","lolos_struktur_otomatis_belum_review_manual"
"E02768","2026","8219.07","821907","6","Jabatan","5","2768","8219","PERAKIT PRODUK DARI KULIT","Perakit produk dari kulit bertugas membuat berbagai jenis barang dengan
tangan dan mesin, terutama yang berbahan dasar kulit asli atau tiruan seperti
tas cangkingan, dompet, koper, ikat pinggang, bola, dan barang-barang dari kulit
lainnya. Tugasnya meliputi memilih atau menyiapkan pola dan memotong
bahan-bahan; menipiskan pinggiran barang dari kulit dan membuat bentuknya;
mengebor dan membuat lubang; merekat dan menjahit menjadi satu;
menyumbat, merapikan, dan memperhalus bagian yang diperlukan; melumuri,
memoles, memahat, atau menggarap kulit dengan berbagai cara; serta
memasang bagian dari logam dan rangkaiannya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.07","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK DARI KULIT","0","0","tidak","perakit produk dari kulit","1032","1033","1000","1001","lolos_struktur_otomatis_belum_review_manual"
"E02769","2026","8219.08","821908","6","Jabatan","5","2769","8219","PERAKIT PRODUK DARI KARTON","Perakit produk dari karton bertugas merakit papan kertas, tekstil, kulit bulu
binatang, dan barang YBDI untuk berbagai jenis produk sesuai dengan prosedur
yang telah ditetapkan. Tugasnya meliputi memasang komponen atau bagian dari
pembuatan karton, tekstil, kulit, dan bahan YBDI serta macam-macam produk
lainnya menurut prosedur yang berlaku; serta menyetel logam, plastik, atau
menyetel barang lainnya. Dapat pula mengerjakan tugas sejenis dan menyelia
pekerja lainnya.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.08","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT PRODUK DARI KARTON","0","0","tidak","perakit produk dari karton","1033","1033","1001","1001","lolos_struktur_otomatis_belum_review_manual"
"E02770","2026","8219.09","821909","6","Jabatan","5","2770","8219","PEMBUAT PAYUNG","Pembuat payung bertugas membuat dan melapisi payung sesuai dengan
pesanan; memotong bahan dengan gunting besar sesuai dengan pola; menjahit
bagian-bagian menjadi satu dengan menggunakan mesin jahit; melampirkan
penutup kerangka yang dapat dilipat; mempergunakan benang dan jarum;
mengencangkan tangkai pemegang kerangka dan mengepres ujung logam pada
ujung payung. Dapat merakit dan memaku bagian menjadi satu dan
membetulkan payung.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.09","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PEMBUAT PAYUNG","0","0","tidak","pembuat payung","1033","1033","1001","1001","lolos_struktur_otomatis_belum_review_manual"
"E02771","2026","8219.99","821999","6","Jabatan","5","2771","8219","PERAKIT YTDL LAINNYA","Jabatan ini mencakup perakit YTDL lainnya dari subgolongan ini.","8","OPERATOR DAN PERAKIT MESIN","82","PERAKIT","821","PERAKIT","8219","PERAKIT YTDL","8 > 82 > 821 > 8219 > 8219.99","OPERATOR DAN PERAKIT MESIN > PERAKIT > PERAKIT > PERAKIT YTDL > PERAKIT YTDL LAINNYA","0","0","ya","perakit ytdl lainnya","1033","1033","1001","1001","lolos_struktur_otomatis_belum_review_manual"
"E02772","2026","83","83","2","Subgolongan pokok","2","2772","8","PENGEMUDI DAN OPERATOR MESIN BERGERAK","Pengemudi dan operator mesin bergerak bertugas mengemudikan dan merawat
kereta api dan kendaraan bermotor, atau mengemudikan, mengoperasikan, dan
mengawasi mesin dan peralatan industri dan pertanian yang bergerak, atau
menyelesaikan tugas-tugas pada geladak kapal dan kendaraan air lainnya.
Tugasnya meliputi mengemudikan dan menangani kereta api dan kendaraan
bermotor; mengemudikan, mengoperasikan, dan mengawasi mesin dan
peralatan industri dan pertanian yang bergerak; dan menyelesaikan tugas-tugas
pada geladak kapal dan kendaraan air lainnya.
Golongan dalam subgolongan pokok ini diklasifikasikan sebagai berikut
831 masinis mesin lokomotif dan YBDI;
832 pengemudi mobil, mobil boks, dan sepeda motor;
833 pengemudi truk berat dan bus;
834 operator mesin bergerak; dan
835 awak geladak kapal dan YBDI.","8","OPERATOR DAN PERAKIT MESIN","83","PENGEMUDI DAN OPERATOR MESIN BERGERAK","","","","","8 > 83","OPERATOR DAN PERAKIT MESIN > PENGEMUDI DAN OPERATOR MESIN BERGERAK","5","53","tidak","pengemudi dan operator mesin bergerak","1033","1034","1001","1002","lolos_struktur_otomatis_belum_review_manual"
"E02773","2026","831","831","3","Golongan","3","2773","83","MASINIS MESIN LOKOMOTIF DAN YBDI","Masinis mesin lokomotif dan YBDI bertugas mengemudikan atau membantu
mengemudikan mesin lokomotif untuk mengangkut penumpang dan barang,
mengambil alih dan mengamankan jalur kereta api barang selama perjalanan,
mengontrol arus lalu lintas kereta api dengan mengaktifkan sinyal, melangsir
lokomotif dan kereta api, serta mengatur kereta api di halaman gerbongnya,
mengatur kereta api yang mengangkut hasil-hasil tambang, dan mengawasi
pergerakannya. Tugasnya meliputi mengemudikan atau membantu
mengemudikan mesin kereta api, mengoperasikan sinyal kereta api, melangsir
lokomotif dan kereta api serta mengatur kereta api di halaman gerbongnya,
mengatur kereta api dalam pertambangan, dan mengawasi pergerakannya.
Subgolongan dalam golongan ini diklasifikasikan sebagai berikut
8311 masinis mesin lokomotif;
8312 operator rem, sinyal, dan langsir kereta api.","8","OPERATOR DAN PERAKIT MESIN","83","PENGEMUDI DAN OPERATOR MESIN BERGERAK","831","MASINIS MESIN LOKOMOTIF DAN YBDI","","","8 > 83 > 831","OPERATOR DAN PERAKIT MESIN > PENGEMUDI DAN OPERATOR MESIN BERGERAK > MASINIS MESIN LOKOMOTIF DAN YBDI","2","8","tidak","masinis mesin lokomotif dan ybdi","1034","1034","1002","1002","lolos_struktur_otomatis_belum_review_manual"
"E02774","2026","8311","8311","4","Subgolongan","4","2774","831","MASINIS MESIN LOKOMOTIF","Masinis mesin lokomotif bertugas mengemudikan atau membantu
mengemudikan mesin lokomotif untuk mengangkut penumpang dan barang.
Tugasnya meliputi mengemudikan atau membantu mengemudikan mesin
lokomotif yang dijalankan dengan uap, listrik, atau diesel; mengemudikan kereta
api penumpang di bawah atau permukaan tanah; mengemudikan lokomotif
untuk menarik kereta di bawah tanah atau di kawasan pertambangan atau
penggalian; mengawasi jalur rel yang berbahaya, mengamati sinyal, dan indikator
pengukur; serta mengoperasikan sistem komunikasi dalam berkomunikasi
dengan awak kereta api dan pengawas lalu lintas untuk memastikan
pengoperasian dan penjadwalan kereta api yang aman.
Contoh jabatan yang diklasifikasikan di sini
- masinis lokomotif; dan
- masinis kereta api.
Catatan: pengemudi kendaraan yang beroperasi pada sistem rel tetap yang
terpisah dari jalan raya umum diklasifikasikan pada kelompok 8311, pengemudi
mesin lokomotif. Pengemudi kendaraan transportasi penumpang pada rel tetap
yang tergabung dengan jalan umum diklasifikasikan pada kelompok 8331,
pengemudi bus dan trem.","8","OPERATOR DAN PERAKIT MESIN","83","PENGEMUDI DAN OPERATOR MESIN BERGERAK","831","MASINIS MESIN LOKOMOTIF DAN YBDI","8311","MASINIS MESIN LOKOMOTIF","8 > 83 > 831 > 8311","OPERATOR DAN PERAKIT MESIN > PENGEMUDI DAN OPERATOR MESIN BERGERAK > MASINIS MESIN LOKOMOTIF DAN YBDI > MASINIS MESIN LOKOMOTIF","3","3","tidak","masinis mesin lokomotif","1034","1035","1002","1003","lolos_struktur_otomatis_belum_review_manual"
"E02775","2026","8311.01","831101","6","Jabatan","5","2775","8311","MASINIS LOKOMOTIF","Masinis lokomotif bertugas menjalankan dan mengemudikan lokomotif listrik,
diesel, atau yang digerakkan dengan kompresor udara untuk menarik kereta
bawah tanah atau pada permukaan tanah di kawasan penambangan atau
penggalian. Tugasnya meliputi menjalankan pengontrol lokomotif untuk menarik
kereta tambang di kawasan penambangan atau penggalian sesuai dengan
perintah atau mengikuti sinyal.","8","OPERATOR DAN PERAKIT MESIN","83","PENGEMUDI DAN OPERATOR MESIN BERGERAK","831","MASINIS MESIN LOKOMOTIF DAN YBDI","8311","MASINIS MESIN LOKOMOTIF","8 > 83 > 831 > 8311 > 8311.01","OPERATOR DAN PERAKIT MESIN > PENGEMUDI DAN OPERATOR MESIN BERGERAK > MASINIS MESIN LOKOMOTIF DAN YBDI > MASINIS MESIN LOKOMOTIF > MASINIS LOKOMOTIF","0","0","tidak","masinis lokomotif","1035","1035","1003","1003","lolos_struktur_otomatis_belum_review_manual"
"E02776","2026","8311.02","831102","6","Jabatan","5","2776","8311","MASINIS KERETA API","Masinis kereta api bertugas menjalankan dan mengemudikan kereta api uap,
listrik, dan diesel untuk menarik kereta penumpang dan barang. Tugasnya
meliputi mengontrol jalannya kereta sesuai dengan ketentuan teknis, jadwal
kereta, tanda-tanda yang diberikan oleh petugas kereta api lain, dan sinyal-sinyal
sepanjang jalan, memeriksa mesin pada awal dan akhir perjalanan; melumasi
mesin dan memperbaiki kerusakan kecil serta mengadakan penyesuaian selama
perjalanan. Dapat memberikan petunjuk dalam menjalankan dan
mengemudikan kereta api kepada calon masinis kereta api.","8","OPERATOR DAN PERAKIT MESIN","83","PENGEMUDI DAN OPERATOR MESIN BERGERAK","831","MASINIS MESIN LOKOMOTIF DAN YBDI","8311","MASINIS MESIN LOKOMOTIF","8 > 83 > 831 > 8311 > 8311.02","OPERATOR DAN PERAKIT MESIN > PENGEMUDI DAN OPERATOR MESIN BERGERAK > MASINIS MESIN LOKOMOTIF DAN YBDI > MASINIS MESIN LOKOMOTIF > MASINIS KERETA API","0","0","tidak","masinis kereta api","1035","1035","1003","1003","lolos_struktur_otomatis_belum_review_manual"
